Time (s)	WE(1).Potential (V)	WE(1).Current (A)	Corrected time (s)	Index
357.032996098578	0.449798583984375	8.099365234375E-07	356.04999910106	7122
357.082996098452	0.44976806640625	8.123779296875E-07	356.099999100934	7123
357.132996098326	0.449798583984375	8.0810546875E-07	356.149999100808	7124
357.1829960982	0.4498291015625	8.0352783203125E-07	356.199999100681	7125
357.232996098073	0.449798583984375	8.0352783203125E-07	356.249999100555	7126
357.282996097947	0.4498291015625	7.99560546875E-07	356.299999100429	7127
357.332996097821	0.449798583984375	7.9986572265625E-07	356.349999100303	7128
357.382996097695	0.4498291015625	7.958984375E-07	356.399999100177	7129
357.432996097568	0.4498291015625	7.94677734375E-07	356.44999910005	7130
357.482996097442	0.44976806640625	7.8582763671875E-07	356.499999099924	7131
357.532996097316	0.449798583984375	7.879638671875E-07	356.549999099798	7132
357.58299609719	0.4498291015625	7.8460693359375E-07	356.599999099672	7133
357.632996097063	0.4498291015625	7.8521728515625E-07	356.649999099545	7134
357.682996096937	0.4498291015625	7.8704833984375E-07	356.699999099419	7135
357.732996096811	0.449798583984375	7.9010009765625E-07	356.749999099293	7136
357.782996096685	0.449859619140625	7.8460693359375E-07	356.799999099167	7137
357.832996096559	0.449859619140625	7.89794921875E-07	356.84999909904	7138
357.882996096432	0.4498291015625	7.904052734375E-07	356.899999098914	7139
357.932996096306	0.449798583984375	7.92236328125E-07	356.949999098788	7140
357.98299609618	0.44976806640625	8.0078125E-07	356.999999098662	7141
358.032996096054	0.4498291015625	8.0780029296875E-07	357.049999098535	7142
358.082996095927	0.4498291015625	8.0902099609375E-07	357.099999098409	7143
358.132996095801	0.44976806640625	8.1268310546875E-07	357.149999098283	7144
358.182996095675	0.449798583984375	8.21533203125E-07	357.199999098157	7145
358.232996095549	0.44976806640625	8.270263671875E-07	357.24999909803	7146
358.282996095422	0.4498291015625	8.31298828125E-07	357.299999097904	7147
358.332996095296	0.4498291015625	8.3953857421875E-07	357.349999097778	7148
358.38299609517	0.4498291015625	8.3587646484375E-07	357.399999097652	7149
358.432996095044	0.4498291015625	8.3770751953125E-07	357.449999097526	7150
358.482996094917	0.4498291015625	8.3465576171875E-07	357.499999097399	7151
358.532996094791	0.4498291015625	8.33740234375E-07	357.549999097273	7152
358.582996094665	0.4498291015625	8.38623046875E-07	357.599999097147	7153
358.632996094539	0.4498291015625	8.355712890625E-07	357.649999097021	7154
358.682996094412	0.4498291015625	8.355712890625E-07	357.699999096894	7155
358.732996094286	0.449737548828125	8.319091796875E-07	357.749999096768	7156
358.78299609416	0.4498291015625	8.2794189453125E-07	357.799999096642	7157
358.832996094034	0.4498291015625	8.294677734375E-07	357.849999096516	7158
358.882996093908	0.449798583984375	8.3221435546875E-07	357.899999096389	7159
358.932996093781	0.449798583984375	8.3282470703125E-07	357.949999096263	7160
358.982996093655	0.449859619140625	8.30078125E-07	357.999999096137	7161
359.032996093529	0.449798583984375	8.2672119140625E-07	358.049999096011	7162
359.082996093403	0.449859619140625	8.28857421875E-07	358.099999095884	7163
359.132996093276	0.449859619140625	8.2763671875E-07	358.149999095758	7164
359.18299609315	0.4498291015625	8.3251953125E-07	358.199999095632	7165
359.232996093024	0.449798583984375	8.3251953125E-07	358.249999095506	7166
359.282996092898	0.4498291015625	8.3221435546875E-07	358.299999095379	7167
359.332996092771	0.449798583984375	8.2550048828125E-07	358.349999095253	7168
359.382996092645	0.449859619140625	8.3038330078125E-07	358.399999095127	7169
359.432996092519	0.4498291015625	8.349609375E-07	358.449999095001	7170
359.482996092393	0.449859619140625	8.367919921875E-07	358.499999094875	7171
359.532996092266	0.449798583984375	8.4716796875E-07	358.549999094748	7172
359.58299609214	0.4498291015625	8.4747314453125E-07	358.599999094622	7173
359.632996092014	0.449798583984375	8.4503173828125E-07	358.649999094496	7174
359.682996091888	0.4498291015625	8.4991455078125E-07	358.69999909437	7175
359.732996091761	0.44989013671875	8.4564208984375E-07	358.749999094243	7176
359.782996091635	0.449859619140625	8.49609375E-07	358.799999094117	7177
359.832996091509	0.449798583984375	8.4869384765625E-07	358.849999093991	7178
359.882996091383	0.4498291015625	8.4503173828125E-07	358.899999093865	7179
359.932996091257	0.4498291015625	8.367919921875E-07	358.949999093738	7180
359.98299609113	0.449798583984375	8.3282470703125E-07	358.999999093612	7181
360.032996091004	0.4498291015625	8.3282470703125E-07	359.049999093486	7182
360.082996090878	0.4498291015625	8.2916259765625E-07	359.09999909336	7183
360.132996090752	0.449798583984375	8.30078125E-07	359.149999093233	7184
360.182996090625	0.44976806640625	8.2183837890625E-07	359.199999093107	7185
360.232996090499	0.449798583984375	8.1390380859375E-07	359.249999092981	7186
360.282996090373	0.4498291015625	8.1298828125E-07	359.299999092855	7187
360.332996090247	0.4498291015625	8.0718994140625E-07	359.349999092728	7188
360.38299609012	0.4498291015625	8.056640625E-07	359.399999092602	7189
360.432996089994	0.4498291015625	8.0657958984375E-07	359.449999092476	7190
360.482996089868	0.4498291015625	8.0169677734375E-07	359.49999909235	7191
360.532996089742	0.449798583984375	7.9498291015625E-07	359.549999092224	7192
360.582996089615	0.449859619140625	7.989501953125E-07	359.599999092097	7193
360.632996089489	0.4498291015625	7.94677734375E-07	359.649999091971	7194
360.682996089363	0.4498291015625	7.965087890625E-07	359.699999091845	7195
360.732996089237	0.4498291015625	7.9620361328125E-07	359.749999091719	7196
360.78299608911	0.44989013671875	7.9559326171875E-07	359.799999091592	7197
360.832996088984	0.4498291015625	7.855224609375E-07	359.849999091466	7198
360.882996088858	0.4498291015625	7.9345703125E-07	359.89999909134	7199
360.932996088732	0.449798583984375	7.867431640625E-07	359.949999091214	7200
360.982996088606	0.449859619140625	7.9010009765625E-07	359.999999091087	7201
361.032996088479	0.449798583984375	7.904052734375E-07	360.049999090961	7202
361.082996088353	0.449798583984375	7.87353515625E-07	360.099999090835	7203
361.132996088227	0.449798583984375	7.818603515625E-07	360.149999090709	7204
361.182996088101	0.4498291015625	7.830810546875E-07	360.199999090582	7205
361.232996087974	0.4498291015625	7.843017578125E-07	360.249999090456	7206
361.282996087848	0.4498291015625	7.8277587890625E-07	360.29999909033	7207
